date,market,treatment_arm,wave,treatment_start_day,day_index,post,days_since_treatment,base_price_eur,price_uplift_pct,price_eur,currency,fx_rate,price_local,bookings,revenue_eur,sessions,cr_checkout_to_sale,marketing_spend_eur,ltv_eur,churn_rate,gdp_per_capita,week_of_year,day_of_week,is_weekend
2024-01-25,ES,+5%,1,91,25,0,0,89.0,0.0,89.0,EUR,0.9899,88.1,399,35511.0,14641,0.0273,162.3,376.95,0.0619,30000,4,3,0
2024-01-26,ES,+5%,1,91,26,0,0,89.0,0.0,89.0,EUR,0.9961,88.65,411,36579.0,12016,0.0342,167.49,367.83,0.0715,30000,4,4,0
2024-01-27,ES,+5%,1,91,27,0,0,89.0,0.0,89.0,EUR,1.0075,89.67,478,42542.0,14107,0.0339,107.02,375.33,0.0639,30000,4,5,1
2024-01-28,ES,+5%,1,91,28,0,0,89.0,0.0,89.0,EUR,1.0097,89.86,465,41385.0,13159,0.0353,151.2,364.33,0.0674,30000,4,6,1
2024-01-29,ES,+5%,1,91,29,0,0,89.0,0.0,89.0,EUR,1.0002,89.02,404,35956.0,13534,0.0298,189.33,367.28,0.0569,30000,5,0,0
2024-01-30,ES,+5%,1,91,30,0,0,89.0,0.0,89.0,EUR,1.0046,89.41,385,34265.0,12219,0.0315,141.31,360.5,0.0711,30000,5,1,0
2024-01-31,ES,+5%,1,91,31,0,0,89.0,0.0,89.0,EUR,0.9975,88.78,405,36045.0,12612,0.0321,167.93,372.24,0.0673,30000,5,2,0
2024-02-01,ES,+5%,1,91,32,0,0,89.0,0.0,89.0,EUR,1.0078,89.69,404,35956.0,12881,0.0314,164.81,375.46,0.0732,30000,5,3,0
2024-02-02,ES,+5%,1,91,33,0,0,89.0,0.0,89.0,EUR,1.0133,90.19,434,38626.0,14021,0.031,211.48,364.47,0.0705,30000,5,4,0
2024-02-03,ES,+5%,1,91,34,0,0,89.0,0.0,89.0,EUR,0.9986,88.87,477,42453.0,15267,0.0312,147.72,367.25,0.0617,30000,5,5,1
2024-02-04,ES,+5%,1,91,35,0,0,89.0,0.0,89.0,EUR,0.9914,88.23,459,40851.0,14650,0.0313,148.53,378.1,0.0692,30000,5,6,1
2024-02-05,ES,+5%,1,91,36,0,0,89.0,0.0,89.0,EUR,1.0023,89.2,395,35155.0,13119,0.0301,189.21,373.65,0.0571,30000,6,0,0
2024-02-06,ES,+5%,1,91,37,0,0,89.0,0.0,89.0,EUR,0.995,88.55,407,36223.0,13190,0.0309,138.29,356.29,0.0631,30000,6,1,0
2024-02-07,ES,+5%,1,91,38,0,0,89.0,0.0,89.0,EUR,1.0014,89.12,425,37825.0,13207,0.0322,161.25,370.82,0.0671,30000,6,2,0
2024-02-08,ES,+5%,1,91,39,0,0,89.0,0.0,89.0,EUR,1.0085,89.75,424,37736.0,13190,0.0321,150.66,384.88,0.0735,30000,6,3,0
2024-02-09,ES,+5%,1,91,40,0,0,89.0,0.0,89.0,EUR,1.0089,89.79,418,37202.0,12721,0.0329,183.3,378.79,0.0597,30000,6,4,0
2024-02-10,ES,+5%,1,91,41,0,0,89.0,0.0,89.0,EUR,0.9844,87.61,436,38804.0,13521,0.0322,177.61,379.01,0.0638,30000,6,5,1
2024-02-11,ES,+5%,1,91,42,0,0,89.0,0.0,89.0,EUR,1.0016,89.14,430,38270.0,13367,0.0322,168.26,365.54,0.0605,30000,6,6,1
2024-02-12,ES,+5%,1,91,43,0,0,89.0,0.0,89.0,EUR,0.9924,88.33,399,35511.0,13669,0.0292,179.88,378.95,0.0638,30000,7,0,0
2024-02-13,ES,+5%,1,91,44,0,0,89.0,0.0,89.0,EUR,1.004,89.35,401,35689.0,11958,0.0335,137.11,373.97,0.0688,30000,7,1,0
2024-02-14,ES,+5%,1,91,45,0,0,89.0,0.0,89.0,EUR,0.9991,88.92,412,36668.0,14908,0.0276,137.86,377.52,0.055,30000,7,2,0
2024-02-15,ES,+5%,1,91,46,0,0,89.0,0.0,89.0,EUR,1.0025,89.22,437,38893.0,15163,0.0288,120.61,374.71,0.0608,30000,7,3,0
2024-02-16,ES,+5%,1,91,47,0,0,89.0,0.0,89.0,EUR,1.0081,89.72,449,39961.0,14176,0.0317,203.91,375.64,0.0671,30000,7,4,0
2024-02-17,ES,+5%,1,91,48,0,0,89.0,0.0,89.0,EUR,1.0263,91.34,477,42453.0,14933,0.0319,177.95,361.78,0.0517,30000,7,5,1
2024-02-18,ES,+5%,1,91,49,0,0,89.0,0.0,89.0,EUR,0.9959,88.63,466,41474.0,13482,0.0346,136.6,371.88,0.0729,30000,7,6,1
2024-02-19,ES,+5%,1,91,50,0,0,89.0,0.0,89.0,EUR,0.9972,88.75,423,37647.0,15199,0.0278,155.63,374.39,0.0625,30000,8,0,0
2024-02-20,ES,+5%,1,91,51,0,0,89.0,0.0,89.0,EUR,0.9846,87.63,395,35155.0,11277,0.035,154.18,374.99,0.0619,30000,8,1,0
2024-02-21,ES,+5%,1,91,52,0,0,89.0,0.0,89.0,EUR,1.006,89.54,425,37825.0,16641,0.0255,138.59,362.08,0.0623,30000,8,2,0
2024-02-22,ES,+5%,1,91,53,0,0,89.0,0.0,89.0,EUR,1.0035,89.31,410,36490.0,12249,0.0335,152.85,371.69,0.0702,30000,8,3,0
2024-02-23,ES,+5%,1,91,54,0,0,89.0,0.0,89.0,EUR,1.006,89.54,451,40139.0,14221,0.0317,154.46,361.6,0.0562,30000,8,4,0
2024-02-24,ES,+5%,1,91,55,0,0,89.0,0.0,89.0,EUR,1.0179,90.6,489,43521.0,13177,0.0371,178.5,384.69,0.0601,30000,8,5,1
2024-02-25,ES,+5%,1,91,56,0,0,89.0,0.0,89.0,EUR,1.0097,89.86,480,42720.0,14119,0.034,130.52,374.16,0.07,30000,8,6,1
2024-02-26,ES,+5%,1,91,57,0,0,89.0,0.0,89.0,EUR,0.9893,88.05,438,38982.0,14382,0.0305,160.94,376.57,0.0731,30000,9,0,0
2024-02-27,ES,+5%,1,91,58,0,0,89.0,0.0,89.0,EUR,0.9998,88.98,408,36312.0,14436,0.0283,123.96,369.67,0.0613,30000,9,1,0
2024-02-28,ES,+5%,1,91,59,0,0,89.0,0.0,89.0,EUR,1.0009,89.08,429,38181.0,12502,0.0343,160.81,362.26,0.0691,30000,9,2,0
2024-02-29,ES,+5%,1,91,60,0,0,89.0,0.0,89.0,EUR,0.9971,88.75,419,37291.0,12301,0.0341,177.79,373.48,0.0709,30000,9,3,0
2024-03-01,ES,+5%,1,91,61,0,0,89.0,0.0,89.0,EUR,1.0027,89.24,433,38537.0,14084,0.0307,145.9,366.45,0.0699,30000,9,4,0
2024-03-02,ES,+5%,1,91,62,0,0,89.0,0.0,89.0,EUR,1.0093,89.83,476,42364.0,14306,0.0333,158.69,358.15,0.0665,30000,9,5,1
2024-03-03,ES,+5%,1,91,63,0,0,89.0,0.0,89.0,EUR,0.989,88.03,459,40851.0,13816,0.0332,171.4,374.97,0.0593,30000,9,6,1
2024-03-04,ES,+5%,1,91,64,0,0,89.0,0.0,89.0,EUR,1.01,89.89,426,37914.0,14562,0.0293,157.01,373.31,0.0616,30000,10,0,0
2024-03-05,ES,+5%,1,91,65,0,0,89.0,0.0,89.0,EUR,1.0048,89.43,436,38804.0,13729,0.0318,148.71,378.53,0.0598,30000,10,1,0
2024-03-06,ES,+5%,1,91,66,0,0,89.0,0.0,89.0,EUR,1.0005,89.04,446,39694.0,13526,0.033,172.81,370.02,0.0586,30000,10,2,0
2024-03-07,ES,+5%,1,91,67,0,0,89.0,0.0,89.0,EUR,0.988,87.93,425,37825.0,12159,0.035,150.69,352.14,0.0607,30000,10,3,0
2024-03-08,ES,+5%,1,91,68,0,0,89.0,0.0,89.0,EUR,0.9973,88.76,425,37825.0,13950,0.0305,174.88,398.76,0.0574,30000,10,4,0
2024-03-09,ES,+5%,1,91,69,0,0,89.0,0.0,89.0,EUR,1.0025,89.22,473,42097.0,13721,0.0345,133.57,366.68,0.0609,30000,10,5,1
2024-03-10,ES,+5%,1,91,70,0,0,89.0,0.0,89.0,EUR,1.0089,89.79,440,39160.0,13477,0.0326,157.82,369.91,0.0679,30000,10,6,1
2024-03-11,ES,+5%,1,91,71,0,0,89.0,0.0,89.0,EUR,0.9921,88.29,399,35511.0,11899,0.0335,167.99,367.12,0.0611,30000,11,0,0
2024-03-12,ES,+5%,1,91,72,0,0,89.0,0.0,89.0,EUR,0.9912,88.22,422,37558.0,13283,0.0318,159.22,369.06,0.0767,30000,11,1,0
2024-03-13,ES,+5%,1,91,73,0,0,89.0,0.0,89.0,EUR,1.0005,89.04,433,38537.0,15679,0.0276,180.09,379.36,0.0645,30000,11,2,0
2024-03-14,ES,+5%,1,91,74,0,0,89.0,0.0,89.0,EUR,1.0011,89.1,419,37291.0,13171,0.0318,163.26,378.73,0.0667,30000,11,3,0
2024-03-15,ES,+5%,1,91,75,0,0,89.0,0.0,89.0,EUR,1.0035,89.32,453,40317.0,14497,0.0312,149.14,378.88,0.0648,30000,11,4,0
2024-03-16,ES,+5%,1,91,76,0,0,89.0,0.0,89.0,EUR,0.9941,88.47,501,44589.0,16453,0.0304,176.91,374.38,0.0634,30000,11,5,1
2024-03-17,ES,+5%,1,91,77,0,0,89.0,0.0,89.0,EUR,1.0094,89.84,485,43165.0,17355,0.0279,181.38,370.12,0.0728,30000,11,6,1
2024-03-18,ES,+5%,1,91,78,0,0,89.0,0.0,89.0,EUR,0.9984,88.85,441,39249.0,17403,0.0253,156.8,359.09,0.0713,30000,12,0,0
2024-03-19,ES,+5%,1,91,79,0,0,89.0,0.0,89.0,EUR,1.0034,89.3,421,37469.0,12913,0.0326,148.47,368.25,0.07,30000,12,1,0
2024-03-20,ES,+5%,1,91,80,0,0,89.0,0.0,89.0,EUR,0.9927,88.35,420,37380.0,13539,0.031,181.64,366.36,0.067,30000,12,2,0
2024-03-21,ES,+5%,1,91,81,0,0,89.0,0.0,89.0,EUR,0.9995,88.96,432,38448.0,12357,0.035,176.56,368.13,0.0605,30000,12,3,0
2024-03-22,ES,+5%,1,91,82,0,0,89.0,0.0,89.0,EUR,1.0111,89.98,433,38537.0,13237,0.0327,160.01,368.81,0.0641,30000,12,4,0
2024-03-23,ES,+5%,1,91,83,0,0,89.0,0.0,89.0,EUR,0.9999,88.99,465,41385.0,12782,0.0364,150.28,368.2,0.0753,30000,12,5,1
2024-03-24,ES,+5%,1,91,84,0,0,89.0,0.0,89.0,EUR,1.0088,89.78,472,42008.0,16453,0.0287,173.42,374.02,0.0749,30000,12,6,1
2024-03-25,ES,+5%,1,91,85,0,0,89.0,0.0,89.0,EUR,1.0173,90.54,433,38537.0,11724,0.0369,150.24,373.71,0.0566,30000,13,0,0
2024-03-26,ES,+5%,1,91,86,0,0,89.0,0.0,89.0,EUR,1.0033,89.3,420,37380.0,12271,0.0342,165.0,371.78,0.0668,30000,13,1,0
2024-03-27,ES,+5%,1,91,87,0,0,89.0,0.0,89.0,EUR,1.0099,89.89,399,35511.0,14733,0.0271,185.22,377.01,0.0648,30000,13,2,0
2024-03-28,ES,+5%,1,91,88,0,0,89.0,0.0,89.0,EUR,1.0118,90.05,445,39605.0,12437,0.0358,143.86,356.05,0.0613,30000,13,3,0
2024-03-29,ES,+5%,1,91,89,0,0,89.0,0.0,89.0,EUR,1.0021,89.19,453,40317.0,13924,0.0325,165.15,368.58,0.0771,30000,13,4,0
2024-03-30,ES,+5%,1,91,90,0,0,89.0,0.0,89.0,EUR,1.0131,90.17,478,42542.0,15110,0.0316,153.25,366.91,0.0662,30000,13,5,1
2024-03-31,ES,+5%,1,91,91,1,0,89.0,5.0,93.45,EUR,1.0052,93.93,500,46725.0,14704,0.034,166.88,356.44,0.0681,30000,13,6,1
2024-04-01,ES,+5%,1,91,92,1,1,89.0,5.0,93.45,EUR,1.0046,93.88,406,37940.7,13042,0.0311,161.42,369.5,0.0696,30000,14,0,0
2024-04-02,ES,+5%,1,91,93,1,2,89.0,5.0,93.45,EUR,0.9951,92.99,448,41865.6,15328,0.0292,156.4,355.85,0.0673,30000,14,1,0
2024-04-03,ES,+5%,1,91,94,1,3,89.0,5.0,93.45,EUR,0.9898,92.5,429,40090.05,16489,0.026,150.47,354.59,0.0743,30000,14,2,0
2024-04-04,ES,+5%,1,91,95,1,4,89.0,5.0,93.45,EUR,1.0032,93.74,444,41491.8,14671,0.0303,192.51,374.51,0.0603,30000,14,3,0
2024-04-05,ES,+5%,1,91,96,1,5,89.0,5.0,93.45,EUR,0.9939,92.88,452,42239.4,15725,0.0287,178.22,365.72,0.0708,30000,14,4,0
2024-04-06,ES,+5%,1,91,97,1,6,89.0,5.0,93.45,EUR,0.9992,93.37,518,48407.1,14029,0.0369,137.16,371.69,0.0534,30000,14,5,1
2024-04-07,ES,+5%,1,91,98,1,7,89.0,5.0,93.45,EUR,1.0015,93.59,502,46911.9,17153,0.0293,158.07,380.07,0.0745,30000,14,6,1
2024-04-08,ES,+5%,1,91,99,1,8,89.0,5.0,93.45,EUR,0.9997,93.43,452,42239.4,14429,0.0313,183.03,383.51,0.0671,30000,15,0,0
2024-04-09,ES,+5%,1,91,100,1,9,89.0,5.0,93.45,EUR,0.9976,93.23,428,39996.6,14373,0.0298,141.57,378.46,0.0664,30000,15,1,0
2024-04-10,ES,+5%,1,91,101,1,10,89.0,5.0,93.45,EUR,1.0044,93.86,441,41211.45,18550,0.0238,158.78,375.29,0.0693,30000,15,2,0
2024-04-11,ES,+5%,1,91,102,1,11,89.0,5.0,93.45,EUR,1.015,94.86,426,39809.7,13519,0.0315,168.51,371.77,0.0633,30000,15,3,0
2024-04-12,ES,+5%,1,91,103,1,12,89.0,5.0,93.45,EUR,1.0027,93.7,444,41491.8,13235,0.0335,129.9,369.03,0.0593,30000,15,4,0
2024-04-13,ES,+5%,1,91,104,1,13,89.0,5.0,93.45,EUR,0.9985,93.31,480,44856.0,16366,0.0293,130.21,371.06,0.0623,30000,15,5,1
2024-04-14,ES,+5%,1,91,105,1,14,89.0,5.0,93.45,EUR,1.0057,93.98,478,44669.1,16670,0.0287,182.07,370.66,0.0585,30000,15,6,1
2024-04-15,ES,+5%,1,91,106,1,15,89.0,5.0,93.45,EUR,0.987,92.24,425,39716.25,13122,0.0324,166.06,365.84,0.0632,30000,16,0,0
2024-04-16,ES,+5%,1,91,107,1,16,89.0,5.0,93.45,EUR,1.0055,93.96,426,39809.7,15093,0.0282,151.61,371.92,0.0818,30000,16,1,0
2024-04-17,ES,+5%,1,91,108,1,17,89.0,5.0,93.45,EUR,0.9987,93.33,425,39716.25,12119,0.0351,162.59,366.93,0.0548,30000,16,2,0
2024-04-18,ES,+5%,1,91,109,1,18,89.0,5.0,93.45,EUR,1.0058,93.99,413,38594.85,12904,0.032,165.75,359.81,0.0691,30000,16,3,0
2024-04-19,ES,+5%,1,91,110,1,19,89.0,5.0,93.45,EUR,1.005,93.91,410,38314.5,13217,0.031,149.86,378.03,0.0675,30000,16,4,0
2024-04-20,ES,+5%,1,91,111,1,20,89.0,5.0,93.45,EUR,0.9992,93.38,482,45042.9,14522,0.0332,180.82,361.74,0.0679,30000,16,5,1
2024-04-21,ES,+5%,1,91,112,1,21,89.0,5.0,93.45,EUR,0.9963,93.11,489,45697.05,14088,0.0347,166.51,369.13,0.063,30000,16,6,1
2024-04-22,ES,+5%,1,91,113,1,22,89.0,5.0,93.45,EUR,0.9974,93.21,457,42706.65,15477,0.0295,175.44,363.52,0.0647,30000,17,0,0
2024-04-23,ES,+5%,1,91,114,1,23,89.0,5.0,93.45,EUR,1.0008,93.52,429,40090.05,15800,0.0272,200.02,372.57,0.0693,30000,17,1,0
2024-04-24,ES,+5%,1,91,115,1,24,89.0,5.0,93.45,EUR,0.9914,92.65,432,40370.4,14841,0.0291,149.88,365.42,0.0638,30000,17,2,0
2024-04-25,ES,+5%,1,91,116,1,25,89.0,5.0,93.45,EUR,0.9866,92.19,426,39809.7,11618,0.0367,172.28,368.16,0.0636,30000,17,3,0
2024-04-26,ES,+5%,1,91,117,1,26,89.0,5.0,93.45,EUR,0.9981,93.27,441,41211.45,13323,0.0331,181.61,353.69,0.0713,30000,17,4,0
2024-04-27,ES,+5%,1,91,118,1,27,89.0,5.0,93.45,EUR,1.0012,93.56,455,42519.75,12666,0.0359,152.96,375.27,0.0596,30000,17,5,1
2024-04-28,ES,+5%,1,91,119,1,28,89.0,5.0,93.45,EUR,0.9905,92.56,435,40650.75,15968,0.0272,175.52,365.13,0.0581,30000,17,6,1
2024-04-29,ES,+5%,1,91,120,1,29,89.0,5.0,93.45,EUR,1.0029,93.72,422,39435.9,11717,0.036,167.69,382.72,0.0576,30000,18,0,0
2024-04-30,ES,+5%,1,91,121,1,30,89.0,5.0,93.45,EUR,0.9957,93.05,401,37473.45,12896,0.0311,168.56,379.77,0.0647,30000,18,1,0
2024-05-01,ES,+5%,1,91,122,1,31,89.0,5.0,93.45,EUR,0.9897,92.49,410,38314.5,15158,0.027,159.35,385.3,0.0649,30000,18,2,0
2024-05-02,ES,+5%,1,91,123,1,32,89.0,5.0,93.45,EUR,0.9996,93.41,425,39716.25,13606,0.0312,150.86,373.32,0.0615,30000,18,3,0
2024-05-03,ES,+5%,1,91,124,1,33,89.0,5.0,93.45,EUR,1.0058,93.99,411,38407.95,13389,0.0307,172.72,364.78,0.0631,30000,18,4,0
2024-05-04,ES,+5%,1,91,125,1,34,89.0,5.0,93.45,EUR,1.0012,93.56,461,43080.45,14009,0.0329,164.36,361.87,0.0718,30000,18,5,1
2024-05-05,ES,+5%,1,91,126,1,35,89.0,5.0,93.45,EUR,0.9881,92.33,462,43173.9,12300,0.0376,173.54,378.05,0.0574,30000,18,6,1
2024-05-06,ES,+5%,1,91,127,1,36,89.0,5.0,93.45,EUR,1.0099,94.38,414,38688.3,11129,0.0372,148.74,367.3,0.0699,30000,19,0,0
2024-05-07,ES,+5%,1,91,128,1,37,89.0,5.0,93.45,EUR,1.0047,93.89,397,37099.65,14438,0.0275,164.96,375.62,0.0637,30000,19,1,0
2024-05-08,ES,+5%,1,91,129,1,38,89.0,5.0,93.45,EUR,0.9926,92.76,439,41024.55,12880,0.0341,176.82,370.12,0.0541,30000,19,2,0
2024-05-09,ES,+5%,1,91,130,1,39,89.0,5.0,93.45,EUR,0.9972,93.19,435,40650.75,12983,0.0335,163.73,374.66,0.0672,30000,19,3,0
2024-05-10,ES,+5%,1,91,131,1,40,89.0,5.0,93.45,EUR,1.0037,93.79,462,43173.9,16497,0.028,170.1,377.24,0.0829,30000,19,4,0
2024-05-11,ES,+5%,1,91,132,1,41,89.0,5.0,93.45,EUR,1.0001,93.46,498,46538.1,15882,0.0314,173.06,358.47,0.0673,30000,19,5,1
2024-05-12,ES,+5%,1,91,133,1,42,89.0,5.0,93.45,EUR,0.9885,92.37,487,45510.15,16112,0.0302,177.2,361.34,0.0738,30000,19,6,1
2024-05-13,ES,+5%,1,91,134,1,43,89.0,5.0,93.45,EUR,1.007,94.1,405,37847.25,11539,0.0351,142.38,379.92,0.0686,30000,20,0,0
2024-05-14,ES,+5%,1,91,135,1,44,89.0,5.0,93.45,EUR,1.0157,94.92,421,39342.45,12537,0.0336,179.1,367.86,0.0661,30000,20,1,0
2024-05-15,ES,+5%,1,91,136,1,45,89.0,5.0,93.45,EUR,1.0092,94.31,435,40650.75,13327,0.0326,156.11,370.7,0.065,30000,20,2,0
2024-05-16,ES,+5%,1,91,137,1,46,89.0,5.0,93.45,EUR,0.9997,93.42,455,42519.75,15042,0.0302,143.75,373.83,0.0767,30000,20,3,0
2024-05-17,ES,+5%,1,91,138,1,47,89.0,5.0,93.45,EUR,1.0105,94.43,458,42800.1,13639,0.0336,162.14,361.74,0.0642,30000,20,4,0
2024-05-18,ES,+5%,1,91,139,1,48,89.0,5.0,93.45,EUR,1.0039,93.82,466,43547.7,13961,0.0334,158.88,359.35,0.0684,30000,20,5,1
2024-05-19,ES,+5%,1,91,140,1,49,89.0,5.0,93.45,EUR,0.9972,93.19,444,41491.8,12323,0.036,174.72,361.46,0.0631,30000,20,6,1
2024-05-20,ES,+5%,1,91,141,1,50,89.0,5.0,93.45,EUR,1.0068,94.08,405,37847.25,13308,0.0304,177.15,361.69,0.0552,30000,21,0,0
2024-05-21,ES,+5%,1,91,142,1,51,89.0,5.0,93.45,EUR,1.0009,93.53,417,38968.65,12883,0.0324,145.61,367.59,0.0576,30000,21,1,0
2024-05-22,ES,+5%,1,91,143,1,52,89.0,5.0,93.45,EUR,1.0073,94.13,404,37753.8,14424,0.028,188.78,372.86,0.0716,30000,21,2,0
2024-05-23,ES,+5%,1,91,144,1,53,89.0,5.0,93.45,EUR,0.9991,93.37,401,37473.45,12092,0.0332,172.16,357.54,0.0694,30000,21,3,0
2024-05-24,ES,+5%,1,91,145,1,54,89.0,5.0,93.45,EUR,1.0006,93.5,432,40370.4,12588,0.0343,135.51,369.94,0.065,30000,21,4,0
2024-05-25,ES,+5%,1,91,146,1,55,89.0,5.0,93.45,EUR,0.9928,92.77,489,45697.05,15180,0.0322,167.48,374.4,0.0725,30000,21,5,1
2024-05-26,ES,+5%,1,91,147,1,56,89.0,5.0,93.45,EUR,1.0133,94.69,461,43080.45,14634,0.0315,140.84,356.4,0.0548,30000,21,6,1
2024-05-27,ES,+5%,1,91,148,1,57,89.0,5.0,93.45,EUR,1.0069,94.1,418,39062.1,10868,0.0385,157.05,362.43,0.0648,30000,22,0,0
2024-05-28,ES,+5%,1,91,149,1,58,89.0,5.0,93.45,EUR,1.0012,93.57,420,39249.0,13551,0.031,181.26,374.71,0.0726,30000,22,1,0
2024-05-29,ES,+5%,1,91,150,1,59,89.0,5.0,93.45,EUR,0.9857,92.11,416,38875.2,14187,0.0293,174.01,369.42,0.05,30000,22,2,0
2024-01-01,FI,control,0,0,1,0,0,89.0,0.0,89.0,EUR,0.996,88.64,375,33375.0,12305,0.0291,41.13,384.59,0.0534,49000,1,0,0
2024-01-02,FI,control,0,0,2,0,0,89.0,0.0,89.0,EUR,0.9988,88.89,415,36935.0,13194,0.0298,33.75,389.02,0.0626,49000,1,1,0
2024-01-03,FI,control,0,0,3,0,0,89.0,0.0,89.0,EUR,0.9954,88.59,419,37291.0,14076,0.0299,38.45,382.45,0.0582,49000,1,2,0
2024-01-04,FI,control,0,0,4,0,0,89.0,0.0,89.0,EUR,1.0105,89.93,361,32129.0,10934,0.0304,27.77,376.76,0.0823,49000,1,3,0
2024-01-05,FI,control,0,0,5,0,0,89.0,0.0,89.0,EUR,0.9965,88.69,315,28035.0,10586,0.0337,38.06,384.01,0.0617,49000,1,4,0
2024-01-06,FI,control,0,0,6,0,0,89.0,0.0,89.0,EUR,1.0034,89.3,323,28747.0,10285,0.0303,32.21,387.47,0.0508,49000,1,5,1
2024-01-07,FI,control,0,0,7,0,0,89.0,0.0,89.0,EUR,0.9984,88.86,334,29726.0,10771,0.0287,36.65,379.75,0.0609,49000,1,6,1
2024-01-08,FI,control,0,0,8,0,0,89.0,0.0,89.0,EUR,0.9942,88.48,322,28658.0,10838,0.0321,34.43,383.11,0.0662,49000,2,0,0
2024-01-09,FI,control,0,0,9,0,0,89.0,0.0,89.0,EUR,1.001,89.09,439,39071.0,14539,0.0337,40.7,377.48,0.0754,49000,2,1,0
2024-01-10,FI,control,0,0,10,0,0,89.0,0.0,89.0,EUR,1.002,89.18,421,37469.0,14559,0.0285,31.93,393.95,0.0573,49000,2,2,0
2024-01-11,FI,control,0,0,11,0,0,89.0,0.0,89.0,EUR,1.0028,89.25,427,38003.0,13470,0.0349,37.93,382.64,0.0493,49000,2,3,0
2024-01-12,FI,control,0,0,12,0,0,89.0,0.0,89.0,EUR,0.9869,87.83,408,36312.0,13415,0.0318,34.3,396.62,0.0685,49000,2,4,0
2024-01-13,FI,control,0,0,13,0,0,89.0,0.0,89.0,EUR,0.9938,88.45,279,24831.0,9579,0.0331,34.79,397.23,0.051,49000,2,5,1
2024-01-14,FI,control,0,0,14,0,0,89.0,0.0,89.0,EUR,1.0048,89.43,334,29726.0,11203,0.0339,34.69,384.35,0.0585,49000,2,6,1
2024-01-15,FI,control,0,0,15,0,0,89.0,0.0,89.0,EUR,0.9954,88.59,471,41919.0,15844,0.0329,32.04,376.93,0.0599,49000,3,0,0
2024-01-16,FI,control,0,0,16,0,0,89.0,0.0,89.0,EUR,1.001,89.09,398,35422.0,13796,0.0308,35.37,368.31,0.0614,49000,3,1,0
2024-01-17,FI,control,0,0,17,0,0,89.0,0.0,89.0,EUR,0.9937,88.44,397,35333.0,12859,0.0334,35.17,373.22,0.0675,49000,3,2,0
2024-01-18,FI,control,0,0,18,0,0,89.0,0.0,89.0,EUR,1.0037,89.33,301,26789.0,9655,0.0315,36.39,374.01,0.0565,49000,3,3,0
2024-01-19,FI,control,0,0,19,0,0,89.0,0.0,89.0,EUR,1.0047,89.42,331,29459.0,11209,0.0332,35.76,396.03,0.0598,49000,3,4,0
2024-01-20,FI,control,0,0,20,0,0,89.0,0.0,89.0,EUR,1.0037,89.33,391,34799.0,12815,0.0334,38.61,385.93,0.0619,49000,3,5,1
2024-01-21,FI,control,0,0,21,0,0,89.0,0.0,89.0,EUR,1.0052,89.46,392,34888.0,13596,0.0288,39.12,388.12,0.0632,49000,3,6,1
2024-01-22,FI,control,0,0,22,0,0,89.0,0.0,89.0,EUR,1.0078,89.69,358,31862.0,12013,0.0326,31.22,367.24,0.0628,49000,4,0,0
2024-01-23,FI,control,0,0,23,0,0,89.0,0.0,89.0,EUR,0.9941,88.47,385,34265.0,12345,0.0306,38.9,375.42,0.0655,49000,4,1,0
2024-01-24,FI,control,0,0,24,0,0,89.0,0.0,89.0,EUR,0.9961,88.65,348,30972.0,11661,0.0313,30.68,392.1,0.0688,49000,4,2,0
2024-01-25,FI,control,0,0,25,0,0,89.0,0.0,89.0,EUR,1.0045,89.4,325,28925.0,10285,0.0313,37.77,387.29,0.0651,49000,4,3,0
2024-01-26,FI,control,0,0,26,0,0,89.0,0.0,89.0,EUR,1.0057,89.51,257,22873.0,8846,0.0312,37.9,383.82,0.0656,49000,4,4,0
2024-01-27,FI,control,0,0,27,0,0,89.0,0.0,89.0,EUR,0.9966,88.7,318,28302.0,9828,0.034,27.78,389.52,0.0493,49000,4,5,1
2024-01-28,FI,control,0,0,28,0,0,89.0,0.0,89.0,EUR,0.9963,88.67,400,35600.0,13933,0.0283,35.79,398.09,0.0624,49000,4,6,1
2024-01-29,FI,control,0,0,29,0,0,89.0,0.0,89.0,EUR,0.9967,88.71,393,34977.0,13158,0.0276,33.55,383.23,0.0658,49000,5,0,0
2024-01-30,FI,control,0,0,30,0,0,89.0,0.0,89.0,EUR,0.992,88.29,448,39872.0,14673,0.0271,32.39,385.55,0.0678,49000,5,1,0
2024-01-31,FI,control,0,0,31,0,0,89.0,0.0,89.0,EUR,0.9936,88.43,427,38003.0,14580,0.0331,40.83,386.54,0.0565,49000,5,2,0
2024-02-01,FI,control,0,0,32,0,0,89.0,0.0,89.0,EUR,0.9938,88.45,336,29904.0,11346,0.0295,32.81,404.14,0.0567,49000,5,3,0
2024-02-02,FI,control,0,0,33,0,0,89.0,0.0,89.0,EUR,0.9985,88.87,298,26522.0,10429,0.0313,32.2,368.21,0.0574,49000,5,4,0
2024-02-03,FI,control,0,0,34,0,0,89.0,0.0,89.0,EUR,1.0014,89.12,295,26255.0,10320,0.0308,35.73,390.47,0.0663,49000,5,5,1
2024-02-04,FI,control,0,0,35,0,0,89.0,0.0,89.0,EUR,1.0022,89.2,284,25276.0,9522,0.0292,38.17,384.08,0.0703,49000,5,6,1
2024-02-05,FI,control,0,0,36,0,0,89.0,0.0,89.0,EUR,0.9975,88.78,381,33909.0,12075,0.0327,34.86,389.53,0.0587,49000,6,0,0
